locale,key,lineno,text
ko,HPTM_EXPERIMENTAL_WARN,1.0,HP \ud14d\uc2a4\ud2b8 \ub9c8\uc774\ub108 \ub178\ub4dc\ub294 EM 12.1 \ub9b4\ub9ac\uc2a4\uc758 \uc2dc\ud5d8\uc6a9 \uae30\ub2a5\uc785\ub2c8\ub2e4.
ko,RPT_DROP_VALUE,1.0,\uc81c\uac70
ko,RPT_KEEP_VALUE,1.0,\uc720\uc9c0
ko,RPT_TEXT_ABBRABBR_VALUE,1.0,Abr
ko,RPT_TEXT_ABBRADDRESS_VALUE,1.0,Adr
ko,RPT_TEXT_ABBRADJ_VALUE,1.0,Adj
ko,RPT_TEXT_ABBRADV_VALUE,1.0,Adv
ko,RPT_TEXT_ABBRAUX_VALUE,1.0,Aux
ko,RPT_TEXT_ABBRCOMPANY_VALUE,1.0,Co
ko,RPT_TEXT_ABBRCONJ_VALUE,1.0,Cnj
ko,RPT_TEXT_ABBRCURRENCY_VALUE,1.0,Cur
ko,RPT_TEXT_ABBRDATE_VALUE,1.0,Dt
ko,RPT_TEXT_ABBRDET_VALUE,1.0,Det
ko,RPT_TEXT_ABBRHOUR_VALUE,1.0,Hour
ko,RPT_TEXT_ABBRINTERJ_VALUE,1.0,Inj
ko,RPT_TEXT_ABBRINTERNET_VALUE,1.0,Net
ko,RPT_TEXT_ABBRLOCATION_VALUE,1.0,Loc
ko,RPT_TEXT_ABBRMEASURE_VALUE,1.0,Msr
ko,RPT_TEXT_ABBRNOUNGROUP_VALUE,1.0,Ng
ko,RPT_TEXT_ABBRNOUN_VALUE,1.0,Nn
ko,RPT_TEXT_ABBRNUM_VALUE,1.0,Num
ko,RPT_TEXT_ABBRORGANIZATION_VALUE,1.0,Org
ko,RPT_TEXT_ABBRPART_VALUE,1.0,Pt
ko,RPT_TEXT_ABBRPERCENT_VALUE,1.0,Pct
ko,RPT_TEXT_ABBRPERSON_VALUE,1.0,Per
ko,RPT_TEXT_ABBRPHONE_VALUE,1.0,Phn
ko,RPT_TEXT_ABBRPREF_VALUE,1.0,Pre
ko,RPT_TEXT_ABBRPREP_VALUE,1.0,Prp
ko,RPT_TEXT_ABBRPRON_VALUE,1.0,Pro
ko,RPT_TEXT_ABBRPROPMISC_VALUE,1.0,Msc
ko,RPT_TEXT_ABBRPROP_VALUE,1.0,Prn
ko,RPT_TEXT_ABBRPUNCT_VALUE,1.0,Pun
ko,RPT_TEXT_ABBRSSN_VALUE,1.0,Ssn
ko,RPT_TEXT_ABBRTIMEPERIOD_VALUE,1.0,Pd
ko,RPT_TEXT_ABBRTIME_VALUE,1.0,Tm
ko,RPT_TEXT_ABBRTITLE_VALUE,1.0,Ttl
ko,RPT_TEXT_ABBRVEHICLE_VALUE,1.0,Vh
ko,RPT_TEXT_ABBRVERBADJ_VALUE,1.0,Vbj
ko,RPT_TEXT_ABBRVERB_VALUE,1.0,Vb
ko,RPT_TEXT_ABBRWEEK_VALUE,1.0,Week
ko,RPT_TEXT_ACCESSED_VLABEL,1.0,\uc561\uc138\uc2a4\ub428
ko,RPT_TEXT_ACTION_VLABEL,1.0,\uc791\uc5c5
ko,RPT_TEXT_APPLY_VLABEL,1.0,\uc801\uc6a9
ko,RPT_TEXT_ARA_VALUE,1.0,\uc544\ub78d\uc5b4
ko,RPT_TEXT_ASSIGNEDDOCS_VLABEL,1.0,\ud560\ub2f9\ub41c \ubb38\uc11c \uc218
ko,RPT_TEXT_ASSNTARGET_VLABEL,1.0,\ud560\ub2f9\ub41c \ud0c0\uac9f
ko,RPT_TEXT_ATTRALPHA_VALUE,1.0,\uc54c\ud30c
ko,RPT_TEXT_ATTRENTITY_VALUE,1.0,\uc5d4\ud130\ud2f0
ko,RPT_TEXT_ATTRIBUTEBYFREQ_TITLE,1.0,\ube48\ub3c4\ubcc4 \uc18d\uc131
ko,RPT_TEXT_ATTRIBUTE_VLABEL,1.0,\uc18d\uc131
ko,RPT_TEXT_ATTRMIXED_VALUE,1.0,\ud63c\ud569
ko,RPT_TEXT_ATTRNUM_VALUE,1.0,\uc22b\uc790
ko,RPT_TEXT_BELIEFSBYVAL_TITLE,1.0,\uac12\ubcc4 \ube4c\ub9ac\ud504
ko,RPT_TEXT_BELIEFS_TITLE,1.0,\ube4c\ub9ac\ud504
ko,RPT_TEXT_BELIEF_VLABEL,1.0,\ube4c\ub9ac\ud504
ko,RPT_TEXT_BINARYABBR_VLABEL,1.0,BIN
ko,RPT_TEXT_BINFILTEREDNUMDOCS_VLABEL,1.0,\uadf8\ub8f9\ud654\ub41c \ud544\ud130 \uc801\uc6a9\ub41c \ubb38\uc11c \uc218
ko,RPT_TEXT_BINNEDABBR_VLABEL,1.0,bin
ko,RPT_TEXT_BINNUMDOCS_VLABEL,1.0,\uadf8\ub8f9\ud654\ub41c \ubb38\uc11c \uc218
ko,RPT_TEXT_BLANK_VALUE,1.0,_Blank_
ko,RPT_TEXT_CATEGORY_VLABEL,1.0,\ubc94\uc8fc
ko,RPT_TEXT_CHINESE_VALUE,1.0,\uc911\uad6d\uc5b4
ko,RPT_TEXT_CLUSFREQBYRMS_TITLE,1.0,RMS\ubcc4 \ud074\ub7ec\uc2a4\ud130 \ube48\ub3c4
ko,RPT_TEXT_CLUSTERDIST_TITLE,1.0,\ud074\ub7ec\uc2a4\ud130 \uac04 \uac70\ub9ac
ko,RPT_TEXT_CLUSTERFREQ_TITLE,1.0,\ud074\ub7ec\uc2a4\ud130 \ube48\ub3c4
ko,RPT_TEXT_CLUSTERHIERARCHY_TITLE,1.0,\ud074\ub7ec\uc2a4\ud130 \uacc4\uce35
ko,RPT_TEXT_CLUSTERID_VLABEL,1.0,\ud074\ub7ec\uc2a4\ud130 ID
ko,RPT_TEXT_CLUSTERS_TITLE,1.0,\ud074\ub7ec\uc2a4\ud130
ko,RPT_TEXT_COORDINATE_VLABEL,1.0,\uc870\ud569
ko,RPT_TEXT_CORPUS_VLABEL,1.0,\ucf54\ud37c\uc2a4
ko,RPT_TEXT_CREATED_VLABEL,1.0,\uc0dd\uc131\ub428
ko,RPT_TEXT_CZH_VALUE,1.0,\uccb4\ucf54\uc5b4
ko,RPT_TEXT_DAN_VALUE,1.0,\ub374\ub9c8\ud06c\uc5b4
ko,RPT_TEXT_DATAPARTITION_VLABEL,1.0,\ub370\uc774\ud130 \ubd84\ud560
ko,RPT_TEXT_DATESBYFREQ_TITLE,1.0,\ube48\ub3c4\ubcc4 \uc0dd\uc131/\uc561\uc138\uc2a4/\uc218\uc815\ub41c \ub0a0\uc9dc
ko,RPT_TEXT_DATE_VLABEL,1.0,\ub0a0\uc9dc
ko,RPT_TEXT_DELETEDTERMS_TITLE,1.0,\uc81c\uc678\ub41c \uc6a9\uc5b4
ko,RPT_TEXT_DESCSHORT_VLABEL,1.0,\uae30\uc220 \uc6a9\uc5b4 \uc0d8\ud50c
ko,RPT_TEXT_DESCTERMS_VLABEL,1.0,\uae30\uc220 \uc6a9\uc5b4
ko,RPT_TEXT_DICTIONARY_VLABEL,1.0,\uc0ac\uc804
ko,RPT_TEXT_DOCCUTOFF_VLABEL,1.0,\ubb38\uc11c \uc808\uc0ac\uac12
ko,RPT_TEXT_DOCID_VLABEL,1.0,\ubb38\uc11c ID
ko,RPT_TEXT_DOCLENGTHBYFREQ_TITLE,1.0,\ube48\ub3c4\ubcc4 \ubb38\uc11c \uae38\uc774
ko,RPT_TEXT_DOCSBYFREQ_TITLE,1.0,\ube48\ub3c4\ubcc4 \ubb38\uc11c \uc218
ko,RPT_TEXT_DOCSBYTOPIC_TITLE,1.0,\ud1a0\ud53d\ubcc4 \ubb38\uc11c \uc218
ko,RPT_TEXT_DOCSBYWEIGHT_TITLE,1.0,\uac00\uc911\uac12\ubcc4 \ubb38\uc11c \uc218
ko,RPT_TEXT_DOCSPERFOLDER_TITLE,1.0,\ud3f4\ub354 \ub2f9 \ucc98\ub9ac\ub41c \ubb38\uc11c \uc218
ko,RPT_TEXT_DOCUMENTRULES_TITLE,1.0,\ubb38\uc11c \uaddc\uce59
ko,RPT_TEXT_DOCUMENTS_TITLE,1.0,\ubb38\uc11c
ko,RPT_TEXT_DOCUMENT_VLABEL,1.0,\ubb38\uc11c
ko,RPT_TEXT_DTINTERVAL_VLABEL,1.0,\ub0a0\uc9dc/\uc2dc\uac04 \uad6c\uac04
ko,RPT_TEXT_DUT_VALUE,1.0,\ub124\ub35c\ub780\ub4dc\uc5b4
ko,RPT_TEXT_ENG_VALUE,1.0,\uc601\uc5b4
ko,RPT_TEXT_ESTPRECISION_VLABEL,1.0,\uc608\uce21 \uc815\ud655\ub3c4
ko,RPT_TEXT_EXTENSION_VLABEL,1.0,\ud655\uc7a5\uc790
ko,RPT_TEXT_F1_VLABEL,1.0,F1 \uc2a4\ucf54\uc5b4
ko,RPT_TEXT_FILTEREDDOCS_VLABEL,1.0,\ud544\ud130\uac00 \uc801\uc6a9\ub41c \ubb38\uc11c \uc218
ko,RPT_TEXT_FILTEREDFREQ_VLABEL,1.0,\ud544\ud130\uac00 \uc801\uc6a9\ub41c \ube48\ub3c4
ko,RPT_TEXT_FILTEREDLANG_TITLE,1.0,\ud544\ud130\ub9c1\ub41c \uc5b8\uc5b4: %s \ub370\uc774\ud130
ko,RPT_TEXT_FILTEREDSIZE_VLABEL,1.0,\ud544\ud130\ub9c1\ud55c \ud06c\uae30
ko,RPT_TEXT_FILTERING_TITLE,1.0,\ud544\ud130\ub9c1
ko,RPT_TEXT_FIN_VALUE,1.0,\ud540\ub780\ub4dc\uc5b4
ko,RPT_TEXT_FOLDER_VLABEL,1.0,\ud3f4\ub354
ko,RPT_TEXT_FREQUENCY_VLABEL,1.0,\ube48\ub3c4
ko,RPT_TEXT_FREQ_VLABEL,1.0,\ube48\ub3c4
ko,RPT_TEXT_FRE_VALUE,1.0,\ud504\ub791\uc2a4\uc5b4
ko,RPT_TEXT_GER_VALUE,1.0,\ub3c5\uc77c\uc5b4
ko,RPT_TEXT_GRAPHDESC_VLABEL,1.0,\uadf8\ub798\ud504 \uc124\uba85
ko,RPT_TEXT_GRK_VALUE,1.0,\uadf8\ub9ac\uc2a4\uc5b4
ko,RPT_TEXT_HEB_VALUE,1.0,\ud788\ube0c\ub9ac\uc5b4
ko,RPT_TEXT_HIERARCHYDATA_TITLE,1.0,\uacc4\uce35 \ub370\uc774\ud130
ko,RPT_TEXT_HIERLEVEL_VLABEL,1.0,\uacc4\uce35 \ub808\ubca8
ko,RPT_TEXT_HPATTRBYFREQ_TITLE,1.0,\uc6a9\uc5b4: \ube48\ub3c4\ubcc4 \uc18d\uc131
ko,RPT_TEXT_HPDOCSBYFREQHIST_TITLE,1.0,\uc6a9\uc5b4: \ube48\ub3c4\ubcc4 \ubb38\uc11c \uc218: \ud788\uc2a4\ud1a0\uadf8\ub7a8
ko,RPT_TEXT_HPDOCSBYFREQ_TITLE,1.0,\uc6a9\uc5b4: \ube48\ub3c4\ubcc4 \ubb38\uc11c \uc218: \uc0b0\uc810\ub3c4
ko,RPT_TEXT_HPROLEBYFREQ_TITLE,1.0,\uc6a9\uc5b4: \ube48\ub3c4\ubcc4 \uc5ed\ud560
ko,RPT_TEXT_HPTERMSBYWEIGHT_TITLE,1.0,\uc6a9\uc5b4: \uac00\uc911\ubcc4 \ube48\ub3c4
ko,RPT_TEXT_HUN_VALUE,1.0,\ud5dd\uac00\ub9ac\uc5b4
ko,RPT_TEXT_IMPORTEDFREQ_VLABEL,1.0,\uac00\uc838\uc628 \ube48\ub3c4
ko,RPT_TEXT_IMPORTEDISPARENT_VLABEL,1.0,\uac00\uc838\uc628 \uc0c1\uc704/\ud558\uc704 \uc0c1\ud0dc
ko,RPT_TEXT_IMPORTEDNUMDOCS_VLABEL,1.0,\uac00\uc838\uc628 \ubb38\uc11c \uc218
ko,RPT_TEXT_IND_VALUE,1.0,\uc778\ub3c4\ub124\uc2dc\uc544\uc5b4
ko,RPT_TEXT_INTOPIC_ROLE,1.0,\uc5ed\ud560
ko,RPT_TEXT_INTOPIC_TERM,1.0,\uc6a9\uc5b4
ko,RPT_TEXT_INTOPIC_VLABEL,1.0,\ud1a0\ud53d
ko,RPT_TEXT_INTOPIC_WEIGHT,1.0,\uac00\uc911
ko,RPT_TEXT_ISPARENT_VLABEL,1.0,\uc0c1\uc704/\ud558\uc704 \uc0c1\ud0dc
ko,RPT_TEXT_ITA_VALUE,1.0,\uc774\ud0c8\ub9ac\uc544\uc5b4
ko,RPT_TEXT_JAP_VALUE,1.0,\uc77c\ubcf8\uc5b4
ko,RPT_TEXT_KEEP_VLABEL,1.0,\uc720\uc9c0
ko,RPT_TEXT_KEPTLANG_TITLE,1.0,\uc120\ud0dd\ub41c \uc5b8\uc5b4: %s \ub370\uc774\ud130
ko,RPT_TEXT_KEY_VLABEL,1.0,\ud0a4
ko,RPT_TEXT_KOR_VALUE,1.0,\ud55c\uad6d\uc5b4
ko,RPT_TEXT_LANGBYFREQ_TITLE,1.0,\ubb38\uc11c \uc5b8\uc5b4
ko,RPT_TEXT_LANGUAGE_VLABEL,1.0,\uc5b8\uc5b4
ko,RPT_TEXT_MINDISTANCE_VLABEL,1.0,\ucd5c\uc18c \uac70\ub9ac
ko,RPT_TEXT_MODIFIED_VLABEL,1.0,\uc218\uc815\ub428
ko,RPT_TEXT_NAME_VLABEL,1.0,\uc774\ub984
ko,RPT_TEXT_NEWTERMS_TITLE,1.0,\uc0c8\ub85c\uc6b4 \uc0c1\uc704 \uc6a9\uc5b4
ko,RPT_TEXT_NOMINALABBR_VLABEL,1.0,NOM
ko,RPT_TEXT_NOOMITNORTRUNC_VLABEL,1.0,\uc0dd\ub7b5 \ubc0f \uc798\ub9ac\uc9c0 \uc54a\uc74c
ko,RPT_TEXT_NUMDOCS_TITLE,1.0,\ubb38\uc11c \uc218
ko,RPT_TEXT_NUMDOCS_VLABEL,1.0,\ubb38\uc11c \uc218
ko,RPT_TEXT_NUMINCATEGORY_VLABEL,1.0,\ubc94\uc8fc \ub0b4 \uc794\uc5ec \uc218
ko,RPT_TEXT_NUMTERMS_VLABEL,1.0,\uc6a9\uc5b4 \uc218
ko,RPT_TEXT_NYN_VALUE,1.0,\ub178\ub974\uc6e8\uc774\uc5b4
ko,RPT_TEXT_OMITANDTRUNC_VLABEL,1.0,\uc0dd\ub7b5 \ubc0f \uc798\ub9bc
ko,RPT_TEXT_OMITTED_VLABEL,1.0,\uc0dd\ub7b5\ub428
ko,RPT_TEXT_OMITTRUNCPRCNT_TITLE,1.0,\uc0dd\ub7b5/\uc798\ub9b0 \ubb38\uc11c
ko,RPT_TEXT_ORDINALABBR_VLABEL,1.0,ORD
ko,RPT_TEXT_ORDINALSERIES_TITLE,1.0,\uc6a9\uc5b4 \uc21c\ucc28\uacc4\uc5f4
ko,RPT_TEXT_ORIGTARGET_VLABEL,1.0,\uc6d0\ub798 \ud0c0\uac9f
ko,RPT_TEXT_OTHER_VALUE,1.0,\uae30\ud0c0
ko,RPT_TEXT_OVERALLPROP_VLABEL,1.0,\uc804\uccb4 \ube44\uc728
ko,RPT_TEXT_PARENTID_VLABEL,1.0,\uc0c1\uc704 ID
ko,RPT_TEXT_PARENTNDOCS_VLABEL,1.0,\uc0c1\uc704 \ubb38\uc11c \uc218
ko,RPT_TEXT_PARENTROLE_VLABEL,1.0,\uc0c1\uc704 \uc6a9\uc5b4 \uc5ed\ud560
ko,RPT_TEXT_PARENT_VLABEL,1.0,\uc0c1\uc704
ko,RPT_TEXT_PARTITION_VLABEL,1.0,\ubd84\ud560
ko,RPT_TEXT_PERCENTAGE_VLABEL,1.0,\ube44\uc728
ko,RPT_TEXT_POL_VALUE,1.0,\ud3f4\ub780\ub4dc\uc5b4
ko,RPT_TEXT_POR_VALUE,1.0,\ud3ec\ub974\ud22c\uac08\uc5b4
ko,RPT_TEXT_POSABBR_VALUE,1.0,Abbr
ko,RPT_TEXT_POSADDRESS_VALUE,1.0,\uc8fc\uc18c
ko,RPT_TEXT_POSADJ_VALUE,1.0,Adj
ko,RPT_TEXT_POSADV_VALUE,1.0,Adv
ko,RPT_TEXT_POSAUX_VALUE,1.0,Aux
ko,RPT_TEXT_POSCOMPANY_VALUE,1.0,\ud68c\uc0ac
ko,RPT_TEXT_POSCONJ_VALUE,1.0,Conj
ko,RPT_TEXT_POSCURRENCY_VALUE,1.0,\ud1b5\ud654
ko,RPT_TEXT_POSDATE_VALUE,1.0,\ub0a0\uc9dc
ko,RPT_TEXT_POSDET_VALUE,1.0,Det
ko,RPT_TEXT_POSINTERJ_VALUE,1.0,Interj
ko,RPT_TEXT_POSINTERNET_VALUE,1.0,\uc778\ud130\ub137
ko,RPT_TEXT_POSLOCATION_VALUE,1.0,\uc704\uce58
ko,RPT_TEXT_POSMEASURE_VALUE,1.0,\uce21\ub3c4
ko,RPT_TEXT_POSNOUNGROUP_VALUE,1.0,\uba85\uc0ac \uadf8\ub8f9
ko,RPT_TEXT_POSNOUN_VALUE,1.0,Noun
ko,RPT_TEXT_POSNUM_VALUE,1.0,Num
ko,RPT_TEXT_POSORGANIZATIONERSON_VALUE,1.0,\uc870\uc9c1
ko,RPT_TEXT_POSPART_VALUE,1.0,Part
ko,RPT_TEXT_POSPERCENT_VALUE,1.0,\ubc31\ubd84\uc728
ko,RPT_TEXT_POSPERSON_VALUE,1.0,\uc778\uba85
ko,RPT_TEXT_POSPHONE_VALUE,1.0,\uc804\ud654 \ubc88\ud638
ko,RPT_TEXT_POSPREF_VALUE,1.0,Pref
ko,RPT_TEXT_POSPREP_VALUE,1.0,Prep
ko,RPT_TEXT_POSPRON_VALUE,1.0,Pron
ko,RPT_TEXT_POSPROPMISC_VALUE,1.0,\uae30\ud0c0 \uace0\uc720\uba85\uc0ac
ko,RPT_TEXT_POSPROP_VALUE,1.0,Prop
ko,RPT_TEXT_POSPUNCT_VALUE,1.0,Punct
ko,RPT_TEXT_POSSSN_VALUE,1.0,\uc8fc\ubbfc\ub4f1\ub85d\ubc88\ud638
ko,RPT_TEXT_POSTIMEPERIOD_VALUE,1.0,\uae30\uac04
ko,RPT_TEXT_POSTIME_VALUE,1.0,\uc2dc\uac04
ko,RPT_TEXT_POSTITLE_VALUE,1.0,\uc9c1\uc704
ko,RPT_TEXT_POSTPROB_VLABEL,1.0,\uc0ac\ud6c4\ud655\ub960
ko,RPT_TEXT_POSVEHICLE_VALUE,1.0,\ucc28\ub7c9
ko,RPT_TEXT_POSVERBADJ_VALUE,1.0,VerbAdj
ko,RPT_TEXT_POSVERB_VALUE,1.0,Verb
ko,RPT_TEXT_PREDTARGET_VLABEL,1.0,\uc608\uce21 \ud0c0\uac9f
ko,RPT_TEXT_PRESCORE_TITLE,1.0,SAS Prescore \ucf54\ub4dc
ko,RPT_TEXT_PROFVARIABLES_TITLE,1.0,\ud504\ub85c\ud30c\uc77c\ub41c \ubcc0\uc218
ko,RPT_TEXT_PROPUNASSIGNED_VLABEL,1.0,\ud560\ub2f9 \uc548 \ub41c \ube44\uc728
ko,RPT_TEXT_RANK_VLABEL,1.0,\uc21c\uc704
ko,RPT_TEXT_REMAININGNUM_VLABEL,1.0,\ucd1d \uc794\uc5ec \uc218
ko,RPT_TEXT_REMAINPOSITIVE_VLABEL,1.0,Remaining Positive/\ud569\uacc4
ko,RPT_TEXT_RMSSTD_VLABEL,1.0,RMS \ud45c\uc900\ud3b8\ucc28
ko,RPT_TEXT_ROLEBYFREQ_TITLE,1.0,\ube48\ub3c4\ubcc4 \uc5ed\ud560
ko,RPT_TEXT_ROLE_VLABEL,1.0,\uc5ed\ud560
ko,RPT_TEXT_ROM_VALUE,1.0,\ub8e8\ub9c8\ub2c8\uc544\uc5b4
ko,RPT_TEXT_RULENUMBER_VLABEL,1.0,\uaddc\uce59 \uc218
ko,RPT_TEXT_RULESOBTAINED_TITLE,1.0,\uac00\uc838\uc628 \uaddc\uce59
ko,RPT_TEXT_RULESUCCESS_TITLE,1.0,\uaddc\uce59 \uc131\uacf5
ko,RPT_TEXT_RULES_TITLE,1.0,\uaddc\uce59
ko,RPT_TEXT_RULE_VLABEL,1.0,\uaddc\uce59
ko,RPT_TEXT_RUS_VALUE,1.0,\ub7ec\uc2dc\uc544\uc5b4
ko,RPT_TEXT_SAMPPRECISION_VLABEL,1.0,\uc815\ud655\ub3c4
ko,RPT_TEXT_SAMPRECALL_VLABEL,1.0,Recall
ko,RPT_TEXT_SIZE_VLABEL,1.0,\ud06c\uae30
ko,RPT_TEXT_SPA_VALUE,1.0,\uc5d0\uc2a4\ud30c\ub0d0\uc5b4
ko,RPT_TEXT_STATUS_VLABEL,1.0,\uc0c1\ud0dc
ko,RPT_TEXT_STOP_ROLE_VLABEL,1.0,\uc5ed\ud560
ko,RPT_TEXT_STOP_TERM_VLABEL,1.0,\uc6a9\uc5b4
ko,RPT_TEXT_SVK_VALUE,1.0,\uc2ac\ub85c\ubc14\ud0a4\uc544\uc5b4
ko,RPT_TEXT_SWE_VALUE,1.0,\uc2a4\uc6e8\ub374\uc5b4
ko,RPT_TEXT_SYN_PARENTROLE_VLABEL,1.0,\uc0c1\uc704 \uc6a9\uc5b4 \uc5ed\ud560
ko,RPT_TEXT_SYN_PARENT_VLABEL,1.0,\uc0c1\uc704 \uc6a9\uc5b4
ko,RPT_TEXT_SYN_TERMROLE_VLABEL,1.0,\uc6a9\uc5b4 \uc5ed\ud560
ko,RPT_TEXT_SYN_TERM_VLABEL,1.0,\ud558\uc704 \uc6a9\uc5b4
ko,RPT_TEXT_TABLE_TITLE,1.0,\ud14c\uc774\ube14
ko,RPT_TEXT_TARGETDISTPLUR_TITLE,1.0,\ud0c0\uac9f \ubd84\ud3ec
ko,RPT_TEXT_TARGETDISTSING_TITLE,1.0,\ud0c0\uac9f \ubd84\ud3ec
ko,RPT_TEXT_TARGETSIMILARITIES_TITLE,1.0,\ud0c0\uac9f \uc720\uc0ac\uc131
ko,RPT_TEXT_TARGETS_TITLE,1.0,\ud0c0\uac9f
ko,RPT_TEXT_TARGETVAL_VLABEL,1.0,\ud0c0\uac9f \uac12
ko,RPT_TEXT_TARGETVAR_VLABEL,1.0,\ud0c0\uac9f \ubcc0\uc218
ko,RPT_TEXT_TARGVALUES_TITLE,1.0,\ud0c0\uac9f \uac12
ko,RPT_TEXT_TERMCUTOFF_VLABEL,1.0,\uc6a9\uc5b4 \uc808\uc0ac\uac12
ko,RPT_TEXT_TERMROLE_VLABEL,1.0,\uc6a9\uc5b4/\uc5ed\ud560
ko,RPT_TEXT_TERMSBYTOPIC_TITLE,1.0,\ud1a0\ud53d\ubcc4 \uc6a9\uc5b4 \uc218
ko,RPT_TEXT_TERMS_TITLE,1.0,\uc6a9\uc5b4
ko,RPT_TEXT_TERMS_VLABEL,1.0,\uc6a9\uc5b4
ko,RPT_TEXT_TERM_VLABEL,1.0,\uc6a9\uc5b4
ko,RPT_TEXT_TESTRESULTS_TITLE,1.0,\ud14c\uc2a4\ud2b8\uc6a9 \uacb0\uacfc
ko,RPT_TEXT_TEXT_VLABEL,1.0,\ud14d\uc2a4\ud2b8
ko,RPT_TEXT_THA_VALUE,1.0,\ud0c0\uc774\uc5b4
ko,RPT_TEXT_TIMESERIES_TITLE,1.0,\uc6a9\uc5b4 \uc2dc\uacc4\uc5f4
ko,RPT_TEXT_TOPICID_VLABEL,1.0,\ud1a0\ud53d ID
ko,RPT_TEXT_TOPICMULTI_VALUE,1.0,\ub2e4\uc911
ko,RPT_TEXT_TOPICSINGLE_VALUE,1.0,\ub2e8\uc77c
ko,RPT_TEXT_TOPICS_TITLE,1.0,\ud1a0\ud53d
ko,RPT_TEXT_TOPICTERMS_TITLE,1.0,\ud1a0\ud53d \uc6a9\uc5b4
ko,RPT_TEXT_TOPICUSER_VALUE,1.0,\uc0ac\uc6a9\uc790
ko,RPT_TEXT_TOPICWGT_VLABEL,1.0,\ud1a0\ud53d \uac00\uc911\uac12
ko,RPT_TEXT_TOPIC_VLABEL,1.0,\ud1a0\ud53d
ko,RPT_TEXT_TOTALPOSITIVE_VLABEL,1.0,Total Positive
ko,RPT_TEXT_TRAININGRESULTS_TITLE,1.0,\ud559\uc2b5\uc6a9 \uacb0\uacfc
ko,RPT_TEXT_TRUEPOSITIVE_VLABEL,1.0,True Positive
ko,RPT_TEXT_TRUEPOSTOTAL_VLABEL,1.0,True Positive/\ud569\uacc4
ko,RPT_TEXT_TRUNCATED_VLABEL,1.0,\uc798\ub9bc
ko,RPT_TEXT_TUR_VALUE,1.0,\ud130\ud0a4\uc5b4
ko,RPT_TEXT_TYPEBYFREQ_TITLE,1.0,\ubb38\uc11c \uc720\ud615
ko,RPT_TEXT_VALIDATIONRESULTS_TITLE,1.0,\uac80\uc99d\uc6a9 \uacb0\uacfc
ko,RPT_TEXT_VALUE_VLABEL,1.0,\uac12
ko,RPT_TEXT_VARTYPE_VLABEL,1.0,\ubcc0\uc218 \ubd84\uc11d \uc720\ud615
ko,RPT_TEXT_VIE_VALUE,1.0,\ubca0\ud2b8\ub0a8\uc5b4
ko,RPT_TEXT_VLEVEL_VLABEL,1.0,\ubcc0\uc218 \ub808\ubca8
ko,RPT_TEXT_VNAME_VLABEL,1.0,\ubcc0\uc218 \uc774\ub984
ko,RPT_TEXT_VPRECISION_VLABEL,1.0,\uac80\uc99d\uc6a9 \uc815\ud655\ub3c4
ko,RPT_TEXT_VRECALL_VLABEL,1.0,\uac80\uc99d\uc6a9 Recall
ko,RPT_TEXT_VTRUEPOSTOTAL_VLABEL,1.0,\uac80\uc99d\uc6a9 True Positive/\ud569\uacc4
ko,RPT_TEXT_VVLEVELID_VLABEL,1.0,\ubcc0\uc218/\ubcc0\uc218 \ub808\ubca8 ID
ko,RPT_TEXT_V_F1_VLABEL,1.0,\uac80\uc99d\uc6a9 F1 \uc2a4\ucf54\uc5b4
ko,RPT_TEXT_WEIGHT_VLABEL,1.0,\uac00\uc911
ko,RPT_TEXT_WHYCLASS_VLABEL,1.0,\ubd84\ub958\ub41c \uc6d0\uc778
ko,RPT_TEXT_WHYINTO_VLABEL,1.0,\uc6d0\uc778
ko,RPT_TEXT_WHY_VLABEL,1.0,\uc6d0\uc778
ko,RPT_TEXT_ZHO_VALUE,1.0,\uc911\uad6d\uc5b4(\uac04\uccb4)
ko,RPT_TEXT_ZHT_VALUE,1.0,\uc911\uad6d\uc5b4(\ubc88\uccb4)
ko,RPT_TEXT_ZIPF_TITLE,1.0,ZIPF \ub3c4\ud45c
ko,TMCRAWL.FAILED,1.0,%zxcrawl.exe \uc2e4\ud328: \uc704\uc758 \uc6d0\uc778\uc744 \ucc38\uc870\ud569\ub2c8\ub2e4.
ko,TMCRAWL.LINKSFILE,1.0,%2zlinks.txt \ud30c\uc77c\uc744 \uc0ad\uc81c\ud560 \uc218 \uc5c6\uc2b5\ub2c8\ub2e4.
ko,TMCRAWL.NAMESFILE,1.0,%2znames.txt \ud30c\uc77c\uc744 \uc0ad\uc81c\ud560 \uc218 \uc5c6\uc2b5\ub2c8\ub2e4.
ko,TMCRAWL.OMITTEDFILE,1.0,%2zomitted.txt \ud30c\uc77c\uc744 \uc0ad\uc81c\ud560 \uc218 \uc5c6\uc2b5\ub2c8\ub2e4.
ko,TMCRAWL.OMITTEDURL,1.0,%2zURL\uc774 \uc0dd\ub7b5\ub418\uc5c8\uc2b5\ub2c8\ub2e4.
ko,TMCRAWL.UNABLERUN,1.0,%zxcrawl.exe\ub97c \uc2e4\ud589\ud560 \uc218 \uc5c6\uc2b5\ub2c8\ub2e4. %s\uc774(\uac00) \uc874\uc7ac\ud558\uace0 \uc2e4\ud589 \uac00\ub2a5\ud55c\uc9c0 \ud655\uc778\ud569\ub2c8\ub2e4.
